seen_at,date,ticker,pct_change,rel_volume,direction_hint,action,logged_at,rationale,status,pattern_tag,x21_pct,x63_pct,universe
2026-07-20T22:11:20+00:00,2026-07-20,CTAS,+9.8,1.0,long,skip,2026-07-20T22:14:58+00:00,"Already a live bet (long, 7/17, post-earnings-drift); re-issuing its sized suggestion this run.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,HOOD,-9.6,0.6,short,skip,2026-07-20T22:14:59+00:00,High-beta retail/crypto broker sold off with the risk-off tape; no name-specific catalyst.,skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,CMG,-9.6,1.0,short,skip,2026-07-20T22:14:59+00:00,"Restaurant/consumer-slowdown drop; thin read, no differentiated edge.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,PGR,-9.5,0.5,short,skip,2026-07-20T22:14:59+00:00,"Insurer selloff; 0.5x vol; sector move, no name-specific overreaction read.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,ERIE,-9.0,0.8,short,skip,2026-07-20T22:14:59+00:00,"Insurer selloff, same sector move; thin read.",skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,YUM,-8.9,0.9,short,skip,2026-07-20T22:14:59+00:00,Restaurant/consumer-slowdown; thin read.,skip,,,,sp500
2026-07-20T22:11:20+00:00,2026-07-20,AMAT,-8.6,0.5,short,skip,2026-07-20T22:14:59+00:00,Semi-equipment in the sector-wide selloff; 0.5x vol; market-wide.,skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,MRNA,-15.0,0.4,short,skip,2026-07-22T22:16:54+00:00,"already a live bet (short MRNA 63d vs XBI, added 7/13).",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,SMCI,+13.6,3.3,long,take,2026-07-22T22:16:37+00:00,Prelim: $60B record backlog + GM guide DOUBLED 8%->15-17%. Genuine fundamental reset; post-earnings drift long (fast 21d). Accounting baggage = event risk.,taken,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,TRV,+13.0,1.2,long,take,2026-07-22T22:16:37+00:00,"Q2 88% EPS beat (10.04 vs 5.41), combined ratio 83.6%, core income +44%. Operational strength; drift long. Caveat: low-cat + reserve releases partly non-repeat.",taken,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,ABT,+12.7,0.7,long,take,2026-07-22T22:16:37+00:00,"Q2 beat + RAISED FY EPS guide; Exact Sciences fueling +13% rev. Post-earnings drift long. Caveat: CGM competition + Nutrition soft, low vol on move.",taken,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,ISRG,-12.4,1.6,short,take,2026-07-22T22:16:37+00:00,"Q2 beat (EPS 2.80 vs 2.48, rev +18.5%); -12% on procedure decel to 12% + guide held not raised. Down 29% YTD = valuation reset on a quality name.",taken,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,GLW,-11.7,0.6,short,skip,2026-07-22T22:16:54+00:00,"valuation deflation already -36% from Jun30 peak; easy part of the P/E>105 unwind done, no clean edge either way.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,WAB,+11.7,3.8,long,take,2026-07-22T22:16:37+00:00,"Q2 double beat (EPS 2.76 vs 2.63) + RAISED FY rev+EPS guide; high-quality industrial, company-specific. Post-earnings drift long.",taken,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,SNPS,-11.2,1.3,short,skip,2026-07-22T22:16:54+00:00,"same EDA/Kimi-K3 autonomous-chip-design fear as CDNS; correlated duplicate of a live bet, not an independent read.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,CVNA,-11.1,0.7,short,skip,2026-07-22T22:16:55+00:00,no clear company catalyst (rate-sensitivity/risk-off); earnings 7/29 = binary event risk inside window.,skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,DHR,-10.8,2.6,short,take,2026-07-22T22:16:37+00:00,"Q2 beat + RAISED FY EPS guide; -11% drop driven by ~$100M bioprocessing shipments PUSHED to 2027 (timing, not demand loss). Quality compounder overreaction.",taken,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,HAS,+10.6,1.3,long,skip,2026-07-22T22:16:55+00:00,"thin read; no confirmed idiosyncratic catalyst identified, movers = arbitraged arena → skip.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,LITE,+10.3,0.8,long,skip,2026-07-22T22:16:55+00:00,"optical/AI-networking sector momentum, low vol (0.8x), no fresh company catalyst.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,SWKS,+9.8,0.6,long,skip,2026-07-22T22:16:55+00:00,"low vol (0.6x), semis sympathy move, no clean company catalyst.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,EQT,+9.7,2.1,long,skip,2026-07-22T22:16:54+00:00,"Q2 inline non-event (+0.4% AH); 5d move is gas-price/sector, no company-specific catalyst.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,STX,+9.6,1.0,long,skip,2026-07-22T22:16:56+00:00,"extended AI-storage momentum on analyst PT hikes (already ran huge); chasing at highs, no fresh catalyst.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,HOOD,-9.6,0.4,short,skip,2026-07-22T22:16:55+00:00,"low vol (0.4x), sector/retail-trading beta, no clean company catalyst to read.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,CDNS,-9.3,1.0,short,skip,2026-07-22T22:16:54+00:00,"already a live bet (long CDNS 63d spike-fade, added 7/20).",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,TTD,-9.2,0.7,short,skip,2026-07-22T22:16:56+00:00,"part of broad software/AI-disruption-fear selloff; sector rotation, no clean single-name window.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,AXON,-9.2,0.5,short,skip,2026-07-22T22:16:56+00:00,"sector software selloff, low vol (0.5x), no company-specific catalyst.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,APP,-8.9,1.3,short,skip,2026-07-22T22:16:56+00:00,"already -43% from high on BofA e-comm-cooling note; concern unresolved pre-earnings, catching a knife.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,CRWD,-8.9,0.8,short,skip,2026-07-22T22:16:57+00:00,"sector profit-taking + IT-spend-slowdown fear; still richly valued, no clean overreaction read.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,NOW,-8.9,1.5,short,skip,2026-07-22T22:16:54+00:00,"already a live bet (long NOW 63d vs QQQ, added 6/24).",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,PTC,-8.5,1.1,short,skip,2026-07-22T22:16:57+00:00,"broad software selloff, no clean company-specific catalyst identified.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,WDC,+8.3,0.5,long,skip,2026-07-22T22:16:56+00:00,"same as STX: analyst-initiation/PT-hike driven, already ran $400->$589; extended, chasing.",skip,,,,sp500
2026-07-22T22:11:28+00:00,2026-07-22,SJM,+8.3,1.5,long,skip,2026-07-22T22:16:55+00:00,"pop on a single Hedgeye long note + dividend hike; no earnings confirmation, move already ran +13% on soft catalysts.",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,SMCI,+24.5,1.0,long,skip,2026-07-24T22:14:43+00:00,already live bet (long 21d post-earnings-drift),skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,TSLA,-17.8,1.5,short,skip,2026-07-24T22:14:44+00:00,"most-arbitraged name; EPS miss vs rev beat, binary robotaxi/capex narrative fully priced, no differentiated read",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,WAB,+15.4,1.3,long,skip,2026-07-24T22:14:43+00:00,already live bet (long 63d post-earnings-drift),skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,ROL,-14.5,2.0,short,take,2026-07-24T22:14:43+00:00,"valuation-deflation short: Q2 EPS/rev miss, residential pest demand slowing, margin -1.2pt, analysts cutting PTs, ~40x perfection multiple, -34% YTD",taken,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,LMT,+14.5,1.2,long,take,2026-07-24T22:14:43+00:00,"post-earnings-drift long: beat-and-raise, record backlog, +10% pop, durable rearmament tailwind",taken,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,DLR,+14.5,2.7,long,take,2026-07-24T22:14:43+00:00,"post-earnings-drift/analyst-rerating long: FFO crushed est, raised FY guide, TD Cowen/Guggenheim upgrades, AI-datacenter demand",taken,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,MRNA,-12.5,0.5,short,skip,2026-07-24T22:14:43+00:00,already live bet (short 63d analyst-rerating),skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,MSCI,-12.4,1.6,short,skip,2026-07-24T22:14:44+00:00,"mixed: beat but expense-guide up + retention scare; retention still 95%+, no crisp directional read",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,IP,+12.2,2.2,long,skip,2026-07-24T22:14:44+00:00,"earnings not until 7/30; +12% is sector sympathy, no company catalyst yet",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,ALLE,+11.7,1.1,long,skip,2026-07-24T22:14:44+00:00,"thin read, no crisp differentiated catalyst",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,SLB,+11.6,1.7,long,skip,2026-07-24T22:14:44+00:00,"oilfield beat, no durable differentiated read",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,T,+10.6,1.0,long,skip,2026-07-24T22:14:44+00:00,"telecom earnings pop, low vol 1.0x, thin read",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,DELL,+10.6,0.5,long,skip,2026-07-24T22:14:44+00:00,"low vol 0.5x AI-server momentum, no fresh catalyst",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,CHRW,-10.5,2.1,short,skip,2026-07-24T22:14:54+00:00,"freight broker weakness, covered, no differentiated read",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,CVNA,-10.2,0.6,short,skip,2026-07-24T22:14:54+00:00,"low vol 0.6x high-beta drop, no clear catalyst",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,RTX,+10.0,1.3,long,skip,2026-07-24T22:14:54+00:00,"same defense beat-and-raise as LMT; correlated, taking LMT as the sector rep",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,DECK,-9.8,2.0,short,skip,2026-07-24T22:14:54+00:00,"consumer-disc drop, need earnings detail, no crisp read",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,CRWD,-9.7,0.4,short,skip,2026-07-24T22:14:54+00:00,"AI-displacement cyber scare, both sides loudly priced (Cramer/Wedbush bull vs AI-scare bear), no differentiated edge",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,PANW,-9.7,0.7,short,skip,2026-07-24T22:14:54+00:00,"same cyber AI-scare, covered/crowded, no edge",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,SW,+9.6,1.5,long,skip,2026-07-24T22:14:54+00:00,"packaging sector sympathy, thin",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,NRG,+9.2,0.5,long,skip,2026-07-24T22:14:54+00:00,"low vol 0.5x power/AI narrative, thin",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,URI,+9.2,1.1,long,skip,2026-07-24T22:14:55+00:00,"equipment rental pop, thin read",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,PKG,+9.1,2.1,long,skip,2026-07-24T22:14:55+00:00,"mixed Q2 (rev beat, EPS miss, margin down), no directional edge",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,ORCL,-9.0,1.2,short,skip,2026-07-24T22:14:55+00:00,"software-selloff sympathy, no fresh catalyst",skip,,,,sp500
2026-07-24T22:11:13+00:00,2026-07-24,UBER,-9.0,1.3,short,skip,2026-07-24T22:14:55+00:00,"robotaxi-threat narrative, binary/covered, both sides priced",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,SMCI,+25.1,0.8,long,skip,2026-07-28T11:37:40+00:00,already live in bets (7/22 long 21d) — not re-betting,skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,IP,+17.0,1.4,long,take,2026-07-28T11:37:40+00:00,"Containerboard 40/ton hike (PCA, Sep 1) + RBC PT->48 Outperform; laggard vs PKG record high. Real industry pricing catalyst, name re-rating.",taken,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,WAB,+16.7,1.3,long,skip,2026-07-28T11:37:40+00:00,already live in bets (7/22 long 63d) — not re-betting,skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,TSLA,-16.3,1.1,short,skip,2026-07-28T11:37:41+00:00,"Q2 margin collapse (op margin 1.4%, EPS 0.33 vs 0.53) is real but most-arbitraged narrative name; -14.5% single day = high bounce risk, Musk/sentiment event risk. No differentiated edge.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,SW,+16.1,1.4,long,skip,2026-07-28T11:37:41+00:00,Earnings 7/29 (tomorrow) — packaging pop partly pre-earnings buying; binary event risk. Prefer IP as the clean laggard expression of the same catalyst.,skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,CHRW,-15.2,1.9,short,skip,2026-07-28T11:37:41+00:00,"Earnings 7/29 (tomorrow) — binary event inside any window; drop is pre-earnings positioning, not a resolved catalyst.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,GM,+14.8,1.4,long,take,2026-07-28T11:37:39+00:00,Q2 double beat + 2nd FY guidance raise of 2026; record H1 adj EPS 7.27 (+35% YoY); 42% full-size pickup share; tariff cost flat/managed. Clean beat-and-raise catalyst.,taken,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,ALLE,+14.5,1.4,long,skip,2026-07-28T11:37:41+00:00,"Large-cap Q2 pop, no differentiated read; post-earnings-drift tag already heavily sampled this week.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,LMT,+13.8,0.9,long,skip,2026-07-28T11:37:40+00:00,already live in bets (7/24 long 63d) — not re-betting,skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,ROL,-12.7,1.4,short,skip,2026-07-28T11:37:40+00:00,already live in bets (7/24 short 63d) — not re-betting,skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,RTX,+12.3,1.8,long,take,2026-07-28T11:37:40+00:00,"Q2 beat (rev 24.7B vs 22.9B, EPS 1.89 vs 1.66), raised guide 3x, record 289B backlog, margins up all 3 segs, 18% Raytheon growth. High-vol confirmed.",taken,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,MMM,+12.0,1.5,long,take,2026-07-28T11:37:40+00:00,Q2 beat (EPS 2.40 vs 2.24) + raised FY guide to 8.80-8.95; turnaround/margin inflection + AI-datacenter demand. Name-specific re-rating.,taken,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,DELL,+12.0,0.7,long,skip,2026-07-28T11:37:41+00:00,"AI-server narrative already crowded (SMCI live covers the theme); low vol 0.7x, thin read.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,DGX,+11.6,1.3,long,skip,2026-07-28T11:37:42+00:00,"Quest Q2 defensive pop, no differentiated read; thin.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,URI,+11.4,1.1,long,skip,2026-07-28T11:37:42+00:00,"United Rentals cyclical Q2 pop already run; no name-specific edge, thin read.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,T,+11.3,0.9,long,skip,2026-07-28T11:37:42+00:00,"AT&T Q2, low vol 0.9x, defensive telco; thin read.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,SLB,+11.1,1.2,long,skip,2026-07-28T11:37:42+00:00,"Schlumberger — energy/oil-beta driven, market-wide sector move not name-specific.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,DLR,+11.1,0.8,long,skip,2026-07-28T11:37:40+00:00,already live in bets (7/24 long 63d) — not re-betting,skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,HAS,+11.1,0.7,long,skip,2026-07-28T11:37:42+00:00,"Hasbro Q2, low vol 0.7x; thin read.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,PKG,+10.5,2.0,long,skip,2026-07-28T11:37:41+00:00,Originated the containerboard hike news but at record all-time high = chasing/extended; worse entry than IP for the same theme.,skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,BKR,+9.9,1.6,long,skip,2026-07-28T11:37:42+00:00,"Baker Hughes — energy-beta driven, market-wide not name-specific.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,HPQ,+9.6,0.9,long,skip,2026-07-28T11:37:42+00:00,"HP, low vol 0.9x, PC-cycle; thin read no differentiated angle.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,TMUS,-9.4,1.0,short,skip,2026-07-28T11:37:42+00:00,"T-Mobile -9% telco, defensive/low-beta, no context differentiating the read; thin.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,EMR,+9.3,1.1,long,skip,2026-07-28T11:37:43+00:00,"Emerson Q2 industrial pop, no differentiated read; tag over-sampled.",skip,,,,sp500
2026-07-28T11:34:33+00:00,2026-07-27,CRWD,-9.3,0.6,short,skip,2026-07-28T11:37:41+00:00,"Just profit-taking on premium multiple (8 down days); analysts RAISING PTs (UBS/Benchmark), no fundamental catalyst, low vol 0.6x. Fighting the tape to short.",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,SNDK,-31.0,1.9,short,skip,2026-07-29T11:38:45+00:00,Memory selloff on hyperscaler-capex fear + China CXMT IPO overhang; hostage to MSFT/META/AMZN capex prints Wed/Thu — no edge into a 2-day binary in the arbitraged arena,skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,COHR,-23.3,1.7,short,skip,2026-07-29T11:38:45+00:00,"Optics rout triggered by Corning Q2; same hyperscaler-capex binary this week, no differentiated edge",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,GLW,-22.4,2.8,short,skip,2026-07-29T11:38:46+00:00,Corning fell -12% on its own Q2 but is the epicenter of AI-capex doubt; binary hyperscaler prints Wed/Thu dominate any short window — thin read,skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,LITE,-22.2,1.2,short,skip,2026-07-29T11:38:46+00:00,"Optics sympathy selloff (Corning-triggered); capex binary, no idiosyncratic read",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,IP,+21.3,1.4,long,take,2026-07-29T11:38:46+00:00,"Already live bet (long 7/28, containerboard price hike) — positioned",taken,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,IQV,+20.5,3.9,long,take,2026-07-29T11:38:58+00:00,"Own Q2 double-beat (EPS 3.15 vs 3.04, rev 4.37B vs 4.30B) + FY guide RAISED across the board + record bookings + AI-demand tailwind; fresh idiosyncratic catalyst, sector-distinct from my industrial PEAD cluster → graduates to a scored bet",taken,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,CHRW,-19.1,1.6,short,skip,2026-07-29T11:38:46+00:00,"C.H. Robinson -19%, no differentiated read on the logistics print",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,TSLA,-18.9,1.0,short,skip,2026-07-29T11:38:46+00:00,"Mega-cap, fully arbitraged, no differentiated view on the move",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,INTC,-18.2,1.4,short,skip,2026-07-29T11:38:47+00:00,Intel own troubles + semi selloff; no edge,skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,SW,+18.0,1.7,long,skip,2026-07-29T11:38:47+00:00,"Smurfit Westrock reports today 7/29; the +18% was positioning INTO the print — reaction undigested = event risk, thin read",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,ALLE,+17.4,1.4,long,skip,2026-07-29T11:38:47+00:00,Clean beat-and-raise but post-earnings-drift tag already heavily sampled this week (consistent w/ 7/28 skip); a bigger pop is not a new catalyst — no re-take goalpost-move,skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,ACN,+16.9,1.0,long,take,2026-07-29T11:38:58+00:00,"Already live bet (long 6/25, -18% overreaction) — positioned, now recovering",taken,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,AMD,-16.5,1.3,short,skip,2026-07-29T11:38:58+00:00,"Semi/AI selloff on hyperscaler-capex fear; 2-day binary, no edge",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,LRCX,-16.3,1.2,short,skip,2026-07-29T11:38:58+00:00,"Semicap selloff, capex binary, no idiosyncratic read",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,STX,-16.2,1.7,short,skip,2026-07-29T11:38:58+00:00,Storage/memory selloff (CXMT overhang + capex fear); no edge,skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,MRVL,-16.1,0.9,short,skip,2026-07-29T11:38:59+00:00,Optics/AI-semi selloff (Corning-triggered); capex binary,skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,WAB,+16.0,1.4,long,take,2026-07-29T11:38:59+00:00,"Already live bet (long 7/22, post-earnings-drift) — positioned",taken,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,AMAT,-15.6,0.8,short,skip,2026-07-29T11:38:59+00:00,"Semicap selloff, capex binary, no edge",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,MU,-15.5,1.1,short,skip,2026-07-29T11:38:59+00:00,"Memory selloff, CXMT China-supply overhang + capex binary; arbitraged",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,WDC,-15.5,1.1,short,skip,2026-07-29T11:38:59+00:00,"Memory/storage selloff, same capex binary + supply-glut fear",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,CTSH,+15.3,1.2,long,skip,2026-07-29T11:39:08+00:00,"Cognizant reports today 7/29; the +15% ran INTO the print (name up ~40% YTD off lows), reaction undigested = event risk, thin read",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,FDS,+15.0,1.6,long,take,2026-07-29T11:39:08+00:00,"Already live SHORT bet (6/25); mover is +15% AGAINST the short — positioned, not adding",taken,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,LMT,+14.6,1.1,long,take,2026-07-29T11:39:09+00:00,"Already live bet (long 7/24, post-earnings-drift) — positioned",taken,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,TER,-14.3,1.3,short,skip,2026-07-29T11:39:09+00:00,"Semicap/AI-test selloff; capex binary, no idiosyncratic edge",skip,,,,sp500
2026-07-29T11:34:37+00:00,2026-07-28,CIEN,-14.2,1.6,short,skip,2026-07-29T11:39:09+00:00,Optical networking selloff (Corning-triggered); capex binary,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,SNDK,-36.5,1.8,short,skip,2026-07-30T11:40:44+00:00,"Memory selloff on capex fear; hyperscaler capex RAISED this week = wrong side to short; arbitraged, no idiosyncratic edge",skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,CTSH,+29.6,1.8,long,skip,2026-07-30T11:40:44+00:00,"Reported: rev beat, EPS miss 1.37 vs 1.38, raised FY guide, +11pct on print - but already ran +29pct incl pre-print runup; PEAD tag oversampled; same IT-svcs sleeve as ACN/IQV already long - thin marginal read",skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,COHR,-28.9,1.5,short,skip,2026-07-30T11:40:44+00:00,"Optics rout on AI-capex fear; capex raised this week; arbitraged, no differentiated read",skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,LITE,-27.4,1.4,short,skip,2026-07-30T11:40:44+00:00,Optics sympathy selloff (Corning-triggered); same capex binary resolved up; no idiosyncratic edge,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,WDAY,+26.9,1.7,long,skip,2026-07-30T11:40:45+00:00,Real move +10pct AI-software-rotation runup INTO unreported Q2 earnings (event risk); scan magnitude inflated; arbitraged mega-cap,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,VRT,-25.9,3.6,short,take,2026-07-30T11:40:43+00:00,"Q2 beat EPS 1.52 vs 1.42 + RAISED FY guide (6.65-6.75) + next-Q guide above cons; sold off ~-10pct on a timing-only revenue miss (mgmt: timing not demand). Hyperscaler capex RAISED this week (MSFT ~190B, Meta 125-145B) = direct data-center power/cooling demand tailwind -> overreaction long; graduates to scored bet",taken,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,IT,+25.4,1.1,long,skip,2026-07-30T11:40:45+00:00,Gartner software-rotation runup; reports early Aug (event risk); no differentiated read,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,IQV,+24.7,1.8,long,take,2026-07-30T11:40:43+00:00,"Already live bet (long 7/29 PEAD, own Q2 double-beat + raise) - positioned",taken,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,ACN,+23.6,1.1,long,take,2026-07-30T11:40:43+00:00,Already live bet (long 6/25 overreaction) - positioned,taken,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,MU,-23.0,1.4,short,skip,2026-07-30T11:40:45+00:00,Memory selloff + CXMT overhang + capex fear resolved up; arbitraged,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,GRMN,+22.6,4.2,long,skip,2026-07-30T11:40:45+00:00,"Clean Q2 beat-and-raise but rallied +17pct to a 52-wk high (runup done, not overreaction); PEAD tag oversampled; chasing a high is not a differentiated read",skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,MRVL,-22.6,0.9,short,skip,2026-07-30T11:40:46+00:00,AI-semi/optics selloff; capex binary resolved up; arbitraged,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,AMD,-22.2,1.1,short,skip,2026-07-30T11:40:46+00:00,Semi/AI selloff on capex fear; capex raised this week; arbitraged mega-cap,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,NOW,+21.3,2.0,long,take,2026-07-30T11:40:44+00:00,Already live bet (long 6/24 ServiceNow) - positioned,taken,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,AMAT,-21.2,0.9,short,skip,2026-07-30T11:40:46+00:00,"Semicap selloff, capex binary resolved up; arbitraged, no edge",skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,ROP,+21.2,1.3,long,skip,2026-07-30T11:40:46+00:00,Roper +21pct @1.3x vol (magnitude suspect/rotation); oversampled PEAD tag; no differentiated read,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,LRCX,-21.0,1.3,short,skip,2026-07-30T11:40:46+00:00,"Semicap selloff, capex resolved up; arbitraged",skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,KLAC,-20.7,1.5,short,skip,2026-07-30T11:40:47+00:00,"Semicap selloff, capex resolved up; arbitraged",skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,ADBE,+20.6,1.7,long,skip,2026-07-30T11:40:47+00:00,"Adobe reports Sept (no near catalyst); +20pct @1.7x = AI-rotation/partly artifact; arbitraged, no read",skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,ADSK,+20.5,1.0,long,skip,2026-07-30T11:40:47+00:00,Autodesk reports Aug; +20pct @1.0x vol physically implausible = data-artifact/rotation; no read,skip,,,,sp500
2026-07-30T11:34:38+00:00,2026-07-29,TSLA,-20.2,1.0,short,skip,2026-07-30T11:40:47+00:00,"Mega-cap, fully arbitraged, no differentiated view on the move",skip,,,,sp500
